#Teff logg M_div_H F218W F255W F300W F336W F439W F450W F555W F606W F622W F675W F791W F814W F850LP
170000.0 2.0 -0.5 -5.246383 -5.512585 -5.894160 -6.233052 -7.991690 -8.002486 -8.207908 -8.268935 -8.305512 -8.357855 -8.466092 -8.482513 -8.631371
170000.0 2.5 -0.5 -5.246383 -5.512585 -5.894160 -6.233052 -7.991690 -8.002486 -8.207908 -8.268935 -8.305512 -8.357855 -8.466092 -8.482513 -8.631371
170000.0 3.0 -0.5 -5.246383 -5.512585 -5.894160 -6.233052 -7.991690 -8.002486 -8.207908 -8.268935 -8.305512 -8.357855 -8.466092 -8.482513 -8.631371
170000.0 3.5 -0.5 -5.246383 -5.512585 -5.894160 -6.233052 -7.991690 -8.002486 -8.207908 -8.268935 -8.305512 -8.357855 -8.466092 -8.482513 -8.631371
170000.0 4.0 -0.5 -5.246383 -5.512585 -5.894160 -6.233052 -7.991690 -8.002486 -8.207908 -8.268935 -8.305512 -8.357855 -8.466092 -8.482513 -8.631371
170000.0 4.5 -0.5 -5.246383 -5.512585 -5.894160 -6.233052 -7.991690 -8.002486 -8.207908 -8.268935 -8.305512 -8.357855 -8.466092 -8.482513 -8.631371
170000.0 5.0 -0.5 -5.246383 -5.512585 -5.894160 -6.233052 -7.991690 -8.002486 -8.207908 -8.268935 -8.305512 -8.357855 -8.466092 -8.482513 -8.631371
170000.0 5.5 -0.5 -5.246383 -5.512585 -5.894160 -6.233052 -7.991690 -8.002486 -8.207908 -8.268935 -8.305512 -8.357855 -8.466092 -8.482513 -8.631371
170000.0 6.0 -0.5 -5.246383 -5.512585 -5.894160 -6.233052 -7.991690 -8.002486 -8.207908 -8.268935 -8.305512 -8.357855 -8.466092 -8.482513 -8.631371
170000.0 6.5 -0.5 -5.246383 -5.512585 -5.894160 -6.233052 -7.991690 -8.002486 -8.207908 -8.268935 -8.305512 -8.357855 -8.466092 -8.482513 -8.631371
170000.0 7.0 -0.5 -5.246383 -5.512585 -5.894160 -6.233052 -7.991690 -8.002486 -8.207908 -8.268935 -8.305512 -8.357855 -8.466092 -8.482513 -8.631371
170000.0 7.5 -0.5 -5.246383 -5.512585 -5.894160 -6.233052 -7.991690 -8.002486 -8.207908 -8.268935 -8.305512 -8.357855 -8.466092 -8.482513 -8.631371
170000.0 8.0 -0.5 -5.246383 -5.512585 -5.894160 -6.233052 -7.991690 -8.002486 -8.207908 -8.268935 -8.305512 -8.357855 -8.466092 -8.482513 -8.631371
170000.0 8.5 -0.5 -5.246383 -5.512585 -5.894160 -6.233052 -7.991690 -8.002486 -8.207908 -8.268935 -8.305512 -8.357855 -8.466092 -8.482513 -8.631371
170000.0 9.0 -0.5 -5.246383 -5.512585 -5.894160 -6.233052 -7.991690 -8.002486 -8.207908 -8.268935 -8.305512 -8.357855 -8.466092 -8.482513 -8.631371
170000.0 9.5 -0.5 -5.246383 -5.512585 -5.894160 -6.233052 -7.991690 -8.002486 -8.207908 -8.268935 -8.305512 -8.357855 -8.466092 -8.482513 -8.631371
180000.0 -4.0 -0.5 -5.420022 -5.688323 -6.071102 -6.411231 -8.171717 -8.182745 -8.389129 -8.450593 -8.487416 -8.540116 -8.648926 -8.665380 -8.814688
180000.0 -3.0 -0.5 -5.420022 -5.688323 -6.071102 -6.411231 -8.171717 -8.182745 -8.389129 -8.450593 -8.487416 -8.540116 -8.648926 -8.665380 -8.814688
180000.0 -2.0 -0.5 -5.420022 -5.688323 -6.071102 -6.411231 -8.171717 -8.182745 -8.389129 -8.450593 -8.487416 -8.540116 -8.648926 -8.665380 -8.814688
180000.0 -1.5 -0.5 -5.420022 -5.688323 -6.071102 -6.411231 -8.171717 -8.182745 -8.389129 -8.450593 -8.487416 -8.540116 -8.648926 -8.665380 -8.814688
180000.0 -1.0 -0.5 -5.420022 -5.688323 -6.071102 -6.411231 -8.171717 -8.182745 -8.389129 -8.450593 -8.487416 -8.540116 -8.648926 -8.665380 -8.814688
180000.0 -0.5 -0.5 -5.420022 -5.688323 -6.071102 -6.411231 -8.171717 -8.182745 -8.389129 -8.450593 -8.487416 -8.540116 -8.648926 -8.665380 -8.814688
180000.0 0.0 -0.5 -5.420022 -5.688323 -6.071102 -6.411231 -8.171717 -8.182745 -8.389129 -8.450593 -8.487416 -8.540116 -8.648926 -8.665380 -8.814688
180000.0 0.5 -0.5 -5.420022 -5.688323 -6.071102 -6.411231 -8.171717 -8.182745 -8.389129 -8.450593 -8.487416 -8.540116 -8.648926 -8.665380 -8.814688
180000.0 1.0 -0.5 -5.420022 -5.688323 -6.071102 -6.411231 -8.171717 -8.182745 -8.389129 -8.450593 -8.487416 -8.540116 -8.648926 -8.665380 -8.814688
180000.0 1.5 -0.5 -5.420022 -5.688323 -6.071102 -6.411231 -8.171717 -8.182745 -8.389129 -8.450593 -8.487416 -8.540116 -8.648926 -8.665380 -8.814688
180000.0 2.0 -0.5 -5.420022 -5.688323 -6.071102 -6.411231 -8.171717 -8.182745 -8.389129 -8.450593 -8.487416 -8.540116 -8.648926 -8.665380 -8.814688
180000.0 2.5 -0.5 -5.420022 -5.688323 -6.071102 -6.411231 -8.171717 -8.182745 -8.389129 -8.450593 -8.487416 -8.540116 -8.648926 -8.665380 -8.814688
180000.0 3.0 -0.5 -5.420022 -5.688323 -6.071102 -6.411231 -8.171717 -8.182745 -8.389129 -8.450593 -8.487416 -8.540116 -8.648926 -8.665380 -8.814688
180000.0 3.5 -0.5 -5.420022 -5.688323 -6.071102 -6.411231 -8.171717 -8.182745 -8.389129 -8.450593 -8.487416 -8.540116 -8.648926 -8.665380 -8.814688
180000.0 4.0 -0.5 -5.420022 -5.688323 -6.071102 -6.411231 -8.171717 -8.182745 -8.389129 -8.450593 -8.487416 -8.540116 -8.648926 -8.665380 -8.814688
180000.0 4.5 -0.5 -5.420022 -5.688323 -6.071102 -6.411231 -8.171717 -8.182745 -8.389129 -8.450593 -8.487416 -8.540116 -8.648926 -8.665380 -8.814688
180000.0 5.0 -0.5 -5.420022 -5.688323 -6.071102 -6.411231 -8.171717 -8.182745 -8.389129 -8.450593 -8.487416 -8.540116 -8.648926 -8.665380 -8.814688
180000.0 5.5 -0.5 -5.420022 -5.688323 -6.071102 -6.411231 -8.171717 -8.182745 -8.389129 -8.450593 -8.487416 -8.540116 -8.648926 -8.665380 -8.814688
180000.0 6.0 -0.5 -5.420022 -5.688323 -6.071102 -6.411231 -8.171717 -8.182745 -8.389129 -8.450593 -8.487416 -8.540116 -8.648926 -8.665380 -8.814688
180000.0 6.5 -0.5 -5.420022 -5.688323 -6.071102 -6.411231 -8.171717 -8.182745 -8.389129 -8.450593 -8.487416 -8.540116 -8.648926 -8.665380 -8.814688
180000.0 7.0 -0.5 -5.420022 -5.688323 -6.071102 -6.411231 -8.171717 -8.182745 -8.389129 -8.450593 -8.487416 -8.540116 -8.648926 -8.665380 -8.814688
180000.0 7.5 -0.5 -5.420022 -5.688323 -6.071102 -6.411231 -8.171717 -8.182745 -8.389129 -8.450593 -8.487416 -8.540116 -8.648926 -8.665380 -8.814688
180000.0 8.0 -0.5 -5.420022 -5.688323 -6.071102 -6.411231 -8.171717 -8.182745 -8.389129 -8.450593 -8.487416 -8.540116 -8.648926 -8.665380 -8.814688
180000.0 8.5 -0.5 -5.420022 -5.688323 -6.071102 -6.411231 -8.171717 -8.182745 -8.389129 -8.450593 -8.487416 -8.540116 -8.648926 -8.665380 -8.814688
180000.0 9.0 -0.5 -5.420022 -5.688323 -6.071102 -6.411231 -8.171717 -8.182745 -8.389129 -8.450593 -8.487416 -8.540116 -8.648926 -8.665380 -8.814688
180000.0 9.5 -0.5 -5.420022 -5.688323 -6.071102 -6.411231 -8.171717 -8.182745 -8.389129 -8.450593 -8.487416 -8.540116 -8.648926 -8.665380 -8.814688
190000.0 -4.0 -0.5 -5.584948 -5.855116 -6.238967 -6.580197 -8.342331 -8.353566 -8.560809 -8.622662 -8.659706 -8.712725 -8.822047 -8.838529 -8.988240
190000.0 -3.0 -0.5 -5.584948 -5.855116 -6.238967 -6.580197 -8.342331 -8.353566 -8.560809 -8.622662 -8.659706 -8.712725 -8.822047 -8.838529 -8.988240
190000.0 -2.0 -0.5 -5.584948 -5.855116 -6.238967 -6.580197 -8.342331 -8.353566 -8.560809 -8.622662 -8.659706 -8.712725 -8.822047 -8.838529 -8.988240
190000.0 -1.5 -0.5 -5.584948 -5.855116 -6.238967 -6.580197 -8.342331 -8.353566 -8.560809 -8.622662 -8.659706 -8.712725 -8.822047 -8.838529 -8.988240
190000.0 -1.0 -0.5 -5.584948 -5.855116 -6.238967 -6.580197 -8.342331 -8.353566 -8.560809 -8.622662 -8.659706 -8.712725 -8.822047 -8.838529 -8.988240
190000.0 -0.5 -0.5 -5.584948 -5.855116 -6.238967 -6.580197 -8.342331 -8.353566 -8.560809 -8.622662 -8.659706 -8.712725 -8.822047 -8.838529 -8.988240
190000.0 0.0 -0.5 -5.584948 -5.855116 -6.238967 -6.580197 -8.342331 -8.353566 -8.560809 -8.622662 -8.659706 -8.712725 -8.822047 -8.838529 -8.988240
190000.0 0.5 -0.5 -5.584948 -5.855116 -6.238967 -6.580197 -8.342331 -8.353566 -8.560809 -8.622662 -8.659706 -8.712725 -8.822047 -8.838529 -8.988240
190000.0 1.0 -0.5 -5.584948 -5.855116 -6.238967 -6.580197 -8.342331 -8.353566 -8.560809 -8.622662 -8.659706 -8.712725 -8.822047 -8.838529 -8.988240
190000.0 1.5 -0.5 -5.584948 -5.855116 -6.238967 -6.580197 -8.342331 -8.353566 -8.560809 -8.622662 -8.659706 -8.712725 -8.822047 -8.838529 -8.988240
190000.0 2.0 -0.5 -5.584948 -5.855116 -6.238967 -6.580197 -8.342331 -8.353566 -8.560809 -8.622662 -8.659706 -8.712725 -8.822047 -8.838529 -8.988240
190000.0 2.5 -0.5 -5.584948 -5.855116 -6.238967 -6.580197 -8.342331 -8.353566 -8.560809 -8.622662 -8.659706 -8.712725 -8.822047 -8.838529 -8.988240
190000.0 3.0 -0.5 -5.584948 -5.855116 -6.238967 -6.580197 -8.342331 -8.353566 -8.560809 -8.622662 -8.659706 -8.712725 -8.822047 -8.838529 -8.988240
190000.0 3.5 -0.5 -5.584948 -5.855116 -6.238967 -6.580197 -8.342331 -8.353566 -8.560809 -8.622662 -8.659706 -8.712725 -8.822047 -8.838529 -8.988240
190000.0 4.0 -0.5 -5.584948 -5.855116 -6.238967 -6.580197 -8.342331 -8.353566 -8.560809 -8.622662 -8.659706 -8.712725 -8.822047 -8.838529 -8.988240
190000.0 4.5 -0.5 -5.584948 -5.855116 -6.238967 -6.580197 -8.342331 -8.353566 -8.560809 -8.622662 -8.659706 -8.712725 -8.822047 -8.838529 -8.988240
190000.0 5.0 -0.5 -5.584948 -5.855116 -6.238967 -6.580197 -8.342331 -8.353566 -8.560809 -8.622662 -8.659706 -8.712725 -8.822047 -8.838529 -8.988240
190000.0 5.5 -0.5 -5.584948 -5.855116 -6.238967 -6.580197 -8.342331 -8.353566 -8.560809 -8.622662 -8.659706 -8.712725 -8.822047 -8.838529 -8.988240
190000.0 6.0 -0.5 -5.584948 -5.855116 -6.238967 -6.580197 -8.342331 -8.353566 -8.560809 -8.622662 -8.659706 -8.712725 -8.822047 -8.838529 -8.988240
190000.0 6.5 -0.5 -5.584948 -5.855116 -6.238967 -6.580197 -8.342331 -8.353566 -8.560809 -8.622662 -8.659706 -8.712725 -8.822047 -8.838529 -8.988240
190000.0 7.0 -0.5 -5.584948 -5.855116 -6.238967 -6.580197 -8.342331 -8.353566 -8.560809 -8.622662 -8.659706 -8.712725 -8.822047 -8.838529 -8.988240
190000.0 7.5 -0.5 -5.584948 -5.855116 -6.238967 -6.580197 -8.342331 -8.353566 -8.560809 -8.622662 -8.659706 -8.712725 -8.822047 -8.838529 -8.988240
190000.0 8.0 -0.5 -5.584948 -5.855116 -6.238967 -6.580197 -8.342331 -8.353566 -8.560809 -8.622662 -8.659706 -8.712725 -8.822047 -8.838529 -8.988240
190000.0 8.5 -0.5 -5.584948 -5.855116 -6.238967 -6.580197 -8.342331 -8.353566 -8.560809 -8.622662 -8.659706 -8.712725 -8.822047 -8.838529 -8.988240
190000.0 9.0 -0.5 -5.584948 -5.855116 -6.238967 -6.580197 -8.342331 -8.353566 -8.560809 -8.622662 -8.659706 -8.712725 -8.822047 -8.838529 -8.988240
190000.0 9.5 -0.5 -5.584948 -5.855116 -6.238967 -6.580197 -8.342331 -8.353566 -8.560809 -8.622662 -8.659706 -8.712725 -8.822047 -8.838529 -8.988240
200000.0 -4.0 -0.5 -5.741985 -6.013825 -6.398636 -6.740855 -8.504468 -8.515888 -8.723902 -8.786105 -8.823346 -8.876651 -8.986433 -9.002942 -9.153014
200000.0 -3.0 -0.5 -5.741985 -6.013825 -6.398636 -6.740855 -8.504468 -8.515888 -8.723902 -8.786105 -8.823346 -8.876651 -8.986433 -9.002942 -9.153014
200000.0 -2.0 -0.5 -5.741985 -6.013825 -6.398636 -6.740855 -8.504468 -8.515888 -8.723902 -8.786105 -8.823346 -8.876651 -8.986433 -9.002942 -9.153014
200000.0 -1.5 -0.5 -5.741985 -6.013825 -6.398636 -6.740855 -8.504468 -8.515888 -8.723902 -8.786105 -8.823346 -8.876651 -8.986433 -9.002942 -9.153014
200000.0 -1.0 -0.5 -5.741985 -6.013825 -6.398636 -6.740855 -8.504468 -8.515888 -8.723902 -8.786105 -8.823346 -8.876651 -8.986433 -9.002942 -9.153014
200000.0 -0.5 -0.5 -5.741985 -6.013825 -6.398636 -6.740855 -8.504468 -8.515888 -8.723902 -8.786105 -8.823346 -8.876651 -8.986433 -9.002942 -9.153014
200000.0 0.0 -0.5 -5.741985 -6.013825 -6.398636 -6.740855 -8.504468 -8.515888 -8.723902 -8.786105 -8.823346 -8.876651 -8.986433 -9.002942 -9.153014
200000.0 0.5 -0.5 -5.741985 -6.013825 -6.398636 -6.740855 -8.504468 -8.515888 -8.723902 -8.786105 -8.823346 -8.876651 -8.986433 -9.002942 -9.153014
200000.0 1.0 -0.5 -5.741985 -6.013825 -6.398636 -6.740855 -8.504468 -8.515888 -8.723902 -8.786105 -8.823346 -8.876651 -8.986433 -9.002942 -9.153014
200000.0 1.5 -0.5 -5.741985 -6.013825 -6.398636 -6.740855 -8.504468 -8.515888 -8.723902 -8.786105 -8.823346 -8.876651 -8.986433 -9.002942 -9.153014
200000.0 2.0 -0.5 -5.741985 -6.013825 -6.398636 -6.740855 -8.504468 -8.515888 -8.723902 -8.786105 -8.823346 -8.876651 -8.986433 -9.002942 -9.153014
200000.0 2.5 -0.5 -5.741985 -6.013825 -6.398636 -6.740855 -8.504468 -8.515888 -8.723902 -8.786105 -8.823346 -8.876651 -8.986433 -9.002942 -9.153014
200000.0 3.0 -0.5 -5.741985 -6.013825 -6.398636 -6.740855 -8.504468 -8.515888 -8.723902 -8.786105 -8.823346 -8.876651 -8.986433 -9.002942 -9.153014
200000.0 3.5 -0.5 -5.741985 -6.013825 -6.398636 -6.740855 -8.504468 -8.515888 -8.723902 -8.786105 -8.823346 -8.876651 -8.986433 -9.002942 -9.153014
200000.0 4.0 -0.5 -5.741985 -6.013825 -6.398636 -6.740855 -8.504468 -8.515888 -8.723902 -8.786105 -8.823346 -8.876651 -8.986433 -9.002942 -9.153014
200000.0 4.5 -0.5 -5.741985 -6.013825 -6.398636 -6.740855 -8.504468 -8.515888 -8.723902 -8.786105 -8.823346 -8.876651 -8.986433 -9.002942 -9.153014
200000.0 5.0 -0.5 -5.741985 -6.013825 -6.398636 -6.740855 -8.504468 -8.515888 -8.723902 -8.786105 -8.823346 -8.876651 -8.986433 -9.002942 -9.153014
200000.0 5.5 -0.5 -5.741985 -6.013825 -6.398636 -6.740855 -8.504468 -8.515888 -8.723902 -8.786105 -8.823346 -8.876651 -8.986433 -9.002942 -9.153014
200000.0 6.0 -0.5 -5.741985 -6.013825 -6.398636 -6.740855 -8.504468 -8.515888 -8.723902 -8.786105 -8.823346 -8.876651 -8.986433 -9.002942 -9.153014
200000.0 6.5 -0.5 -5.741985 -6.013825 -6.398636 -6.740855 -8.504468 -8.515888 -8.723902 -8.786105 -8.823346 -8.876651 -8.986433 -9.002942 -9.153014
200000.0 7.0 -0.5 -5.741985 -6.013825 -6.398636 -6.740855 -8.504468 -8.515888 -8.723902 -8.786105 -8.823346 -8.876651 -8.986433 -9.002942 -9.153014
200000.0 7.5 -0.5 -5.741985 -6.013825 -6.398636 -6.740855 -8.504468 -8.515888 -8.723902 -8.786105 -8.823346 -8.876651 -8.986433 -9.002942 -9.153014
200000.0 8.0 -0.5 -5.741985 -6.013825 -6.398636 -6.740855 -8.504468 -8.515888 -8.723902 -8.786105 -8.823346 -8.876651 -8.986433 -9.002942 -9.153014
200000.0 8.5 -0.5 -5.741985 -6.013825 -6.398636 -6.740855 -8.504468 -8.515888 -8.723902 -8.786105 -8.823346 -8.876651 -8.986433 -9.002942 -9.153014
200000.0 9.0 -0.5 -5.741985 -6.013825 -6.398636 -6.740855 -8.504468 -8.515888 -8.723902 -8.786105 -8.823346 -8.876651 -8.986433 -9.002942 -9.153014
200000.0 9.5 -0.5 -5.741985 -6.013825 -6.398636 -6.740855 -8.504468 -8.515888 -8.723902 -8.786105 -8.823346 -8.876651 -8.986433 -9.002942 -9.153014
300000.0 -4.0 -0.5 -6.999738 -7.281989 -7.672783 -8.021181 -9.794049 -9.806631 -10.019482 -10.083882 -10.122370 -10.177475 -10.290152 -10.306824 -10.459172
300000.0 -3.0 -0.5 -6.999738 -7.281989 -7.672783 -8.021181 -9.794049 -9.806631 -10.019482 -10.083882 -10.122370 -10.177475 -10.290152 -10.306824 -10.459172
300000.0 -2.0 -0.5 -6.999738 -7.281989 -7.672783 -8.021181 -9.794049 -9.806631 -10.019482 -10.083882 -10.122370 -10.177475 -10.290152 -10.306824 -10.459172
300000.0 -1.5 -0.5 -6.999738 -7.281989 -7.672783 -8.021181 -9.794049 -9.806631 -10.019482 -10.083882 -10.122370 -10.177475 -10.290152 -10.306824 -10.459172
300000.0 -1.0 -0.5 -6.999738 -7.281989 -7.672783 -8.021181 -9.794049 -9.806631 -10.019482 -10.083882 -10.122370 -10.177475 -10.290152 -10.306824 -10.459172
300000.0 -0.5 -0.5 -6.999738 -7.281989 -7.672783 -8.021181 -9.794049 -9.806631 -10.019482 -10.083882 -10.122370 -10.177475 -10.290152 -10.306824 -10.459172
300000.0 0.0 -0.5 -6.999738 -7.281989 -7.672783 -8.021181 -9.794049 -9.806631 -10.019482 -10.083882 -10.122370 -10.177475 -10.290152 -10.306824 -10.459172
300000.0 0.5 -0.5 -6.999738 -7.281989 -7.672783 -8.021181 -9.794049 -9.806631 -10.019482 -10.083882 -10.122370 -10.177475 -10.290152 -10.306824 -10.459172
300000.0 1.0 -0.5 -6.999738 -7.281989 -7.672783 -8.021181 -9.794049 -9.806631 -10.019482 -10.083882 -10.122370 -10.177475 -10.290152 -10.306824 -10.459172
300000.0 1.5 -0.5 -6.999738 -7.281989 -7.672783 -8.021181 -9.794049 -9.806631 -10.019482 -10.083882 -10.122370 -10.177475 -10.290152 -10.306824 -10.459172
300000.0 2.0 -0.5 -6.999738 -7.281989 -7.672783 -8.021181 -9.794049 -9.806631 -10.019482 -10.083882 -10.122370 -10.177475 -10.290152 -10.306824 -10.459172
300000.0 2.5 -0.5 -6.999738 -7.281989 -7.672783 -8.021181 -9.794049 -9.806631 -10.019482 -10.083882 -10.122370 -10.177475 -10.290152 -10.306824 -10.459172
300000.0 3.0 -0.5 -6.999738 -7.281989 -7.672783 -8.021181 -9.794049 -9.806631 -10.019482 -10.083882 -10.122370 -10.177475 -10.290152 -10.306824 -10.459172
300000.0 3.5 -0.5 -6.999738 -7.281989 -7.672783 -8.021181 -9.794049 -9.806631 -10.019482 -10.083882 -10.122370 -10.177475 -10.290152 -10.306824 -10.459172
300000.0 4.0 -0.5 -6.999738 -7.281989 -7.672783 -8.021181 -9.794049 -9.806631 -10.019482 -10.083882 -10.122370 -10.177475 -10.290152 -10.306824 -10.459172
300000.0 4.5 -0.5 -6.999738 -7.281989 -7.672783 -8.021181 -9.794049 -9.806631 -10.019482 -10.083882 -10.122370 -10.177475 -10.290152 -10.306824 -10.459172
300000.0 5.0 -0.5 -6.999738 -7.281989 -7.672783 -8.021181 -9.794049 -9.806631 -10.019482 -10.083882 -10.122370 -10.177475 -10.290152 -10.306824 -10.459172
300000.0 5.5 -0.5 -6.999738 -7.281989 -7.672783 -8.021181 -9.794049 -9.806631 -10.019482 -10.083882 -10.122370 -10.177475 -10.290152 -10.306824 -10.459172
300000.0 6.0 -0.5 -6.999738 -7.281989 -7.672783 -8.021181 -9.794049 -9.806631 -10.019482 -10.083882 -10.122370 -10.177475 -10.290152 -10.306824 -10.459172
300000.0 6.5 -0.5 -6.999738 -7.281989 -7.672783 -8.021181 -9.794049 -9.806631 -10.019482 -10.083882 -10.122370 -10.177475 -10.290152 -10.306824 -10.459172
300000.0 7.0 -0.5 -6.999738 -7.281989 -7.672783 -8.021181 -9.794049 -9.806631 -10.019482 -10.083882 -10.122370 -10.177475 -10.290152 -10.306824 -10.459172
300000.0 7.5 -0.5 -6.999738 -7.281989 -7.672783 -8.021181 -9.794049 -9.806631 -10.019482 -10.083882 -10.122370 -10.177475 -10.290152 -10.306824 -10.459172
300000.0 8.0 -0.5 -6.999738 -7.281989 -7.672783 -8.021181 -9.794049 -9.806631 -10.019482 -10.083882 -10.122370 -10.177475 -10.290152 -10.306824 -10.459172
300000.0 8.5 -0.5 -6.999738 -7.281989 -7.672783 -8.021181 -9.794049 -9.806631 -10.019482 -10.083882 -10.122370 -10.177475 -10.290152 -10.306824 -10.459172
300000.0 9.0 -0.5 -6.999738 -7.281989 -7.672783 -8.021181 -9.794049 -9.806631 -10.019482 -10.083882 -10.122370 -10.177475 -10.290152 -10.306824 -10.459172
300000.0 9.5 -0.5 -6.999738 -7.281989 -7.672783 -8.021181 -9.794049 -9.806631 -10.019482 -10.083882 -10.122370 -10.177475 -10.290152 -10.306824 -10.459172
400000.0 -4.0 -0.5 -7.905721 -8.193060 -8.586781 -8.938218 -10.715644 -10.728797 -10.944039 -11.009527 -11.048632 -11.104629 -11.218742 -11.235494 -11.388973
400000.0 -3.0 -0.5 -7.905721 -8.193060 -8.586781 -8.938218 -10.715644 -10.728797 -10.944039 -11.009527 -11.048632 -11.104629 -11.218742 -11.235494 -11.388973
400000.0 -2.0 -0.5 -7.905721 -8.193060 -8.586781 -8.938218 -10.715644 -10.728797 -10.944039 -11.009527 -11.048632 -11.104629 -11.218742 -11.235494 -11.388973
400000.0 -1.5 -0.5 -7.905721 -8.193060 -8.586781 -8.938218 -10.715644 -10.728797 -10.944039 -11.009527 -11.048632 -11.104629 -11.218742 -11.235494 -11.388973
400000.0 -1.0 -0.5 -7.905721 -8.193060 -8.586781 -8.938218 -10.715644 -10.728797 -10.944039 -11.009527 -11.048632 -11.104629 -11.218742 -11.235494 -11.388973
400000.0 -0.5 -0.5 -7.905721 -8.193060 -8.586781 -8.938218 -10.715644 -10.728797 -10.944039 -11.009527 -11.048632 -11.104629 -11.218742 -11.235494 -11.388973
400000.0 0.0 -0.5 -7.905721 -8.193060 -8.586781 -8.938218 -10.715644 -10.728797 -10.944039 -11.009527 -11.048632 -11.104629 -11.218742 -11.235494 -11.388973
400000.0 0.5 -0.5 -7.905721 -8.193060 -8.586781 -8.938218 -10.715644 -10.728797 -10.944039 -11.009527 -11.048632 -11.104629 -11.218742 -11.235494 -11.388973
400000.0 1.0 -0.5 -7.905721 -8.193060 -8.586781 -8.938218 -10.715644 -10.728797 -10.944039 -11.009527 -11.048632 -11.104629 -11.218742 -11.235494 -11.388973
400000.0 1.5 -0.5 -7.905721 -8.193060 -8.586781 -8.938218 -10.715644 -10.728797 -10.944039 -11.009527 -11.048632 -11.104629 -11.218742 -11.235494 -11.388973
400000.0 2.0 -0.5 -7.905721 -8.193060 -8.586781 -8.938218 -10.715644 -10.728797 -10.944039 -11.009527 -11.048632 -11.104629 -11.218742 -11.235494 -11.388973
400000.0 2.5 -0.5 -7.905721 -8.193060 -8.586781 -8.938218 -10.715644 -10.728797 -10.944039 -11.009527 -11.048632 -11.104629 -11.218742 -11.235494 -11.388973
400000.0 3.0 -0.5 -7.905721 -8.193060 -8.586781 -8.938218 -10.715644 -10.728797 -10.944039 -11.009527 -11.048632 -11.104629 -11.218742 -11.235494 -11.388973
400000.0 3.5 -0.5 -7.905721 -8.193060 -8.586781 -8.938218 -10.715644 -10.728797 -10.944039 -11.009527 -11.048632 -11.104629 -11.218742 -11.235494 -11.388973
400000.0 4.0 -0.5 -7.905721 -8.193060 -8.586781 -8.938218 -10.715644 -10.728797 -10.944039 -11.009527 -11.048632 -11.104629 -11.218742 -11.235494 -11.388973
400000.0 4.5 -0.5 -7.905721 -8.193060 -8.586781 -8.938218 -10.715644 -10.728797 -10.944039 -11.009527 -11.048632 -11.104629 -11.218742 -11.235494 -11.388973
400000.0 5.0 -0.5 -7.905721 -8.193060 -8.586781 -8.938218 -10.715644 -10.728797 -10.944039 -11.009527 -11.048632 -11.104629 -11.218742 -11.235494 -11.388973
400000.0 5.5 -0.5 -7.905721 -8.193060 -8.586781 -8.938218 -10.715644 -10.728797 -10.944039 -11.009527 -11.048632 -11.104629 -11.218742 -11.235494 -11.388973
400000.0 6.0 -0.5 -7.905721 -8.193060 -8.586781 -8.938218 -10.715644 -10.728797 -10.944039 -11.009527 -11.048632 -11.104629 -11.218742 -11.235494 -11.388973
400000.0 6.5 -0.5 -7.905721 -8.193060 -8.586781 -8.938218 -10.715644 -10.728797 -10.944039 -11.009527 -11.048632 -11.104629 -11.218742 -11.235494 -11.388973
400000.0 7.0 -0.5 -7.905721 -8.193060 -8.586781 -8.938218 -10.715644 -10.728797 -10.944039 -11.009527 -11.048632 -11.104629 -11.218742 -11.235494 -11.388973
400000.0 7.5 -0.5 -7.905721 -8.193060 -8.586781 -8.938218 -10.715644 -10.728797 -10.944039 -11.009527 -11.048632 -11.104629 -11.218742 -11.235494 -11.388973
400000.0 8.0 -0.5 -7.905721 -8.193060 -8.586781 -8.938218 -10.715644 -10.728797 -10.944039 -11.009527 -11.048632 -11.104629 -11.218742 -11.235494 -11.388973
400000.0 8.5 -0.5 -7.905721 -8.193060 -8.586781 -8.938218 -10.715644 -10.728797 -10.944039 -11.009527 -11.048632 -11.104629 -11.218742 -11.235494 -11.388973
400000.0 9.0 -0.5 -7.905721 -8.193060 -8.586781 -8.938218 -10.715644 -10.728797 -10.944039 -11.009527 -11.048632 -11.104629 -11.218742 -11.235494 -11.388973
400000.0 9.5 -0.5 -7.905721 -8.193060 -8.586781 -8.938218 -10.715644 -10.728797 -10.944039 -11.009527 -11.048632 -11.104629 -11.218742 -11.235494 -11.388973
500000.0 -4.0 -0.5 -8.614043 -8.904396 -9.299854 -9.653097 -11.433236 -11.446729 -11.663396 -11.729532 -11.769006 -11.825537 -11.940507 -11.957308 -12.111462
500000.0 -3.0 -0.5 -8.614043 -8.904396 -9.299854 -9.653097 -11.433236 -11.446729 -11.663396 -11.729532 -11.769006 -11.825537 -11.940507 -11.957308 -12.111462
500000.0 -2.0 -0.5 -8.614043 -8.904396 -9.299854 -9.653097 -11.433236 -11.446729 -11.663396 -11.729532 -11.769006 -11.825537 -11.940507 -11.957308 -12.111462
500000.0 -1.5 -0.5 -8.614043 -8.904396 -9.299854 -9.653097 -11.433236 -11.446729 -11.663396 -11.729532 -11.769006 -11.825537 -11.940507 -11.957308 -12.111462
500000.0 -1.0 -0.5 -8.614043 -8.904396 -9.299854 -9.653097 -11.433236 -11.446729 -11.663396 -11.729532 -11.769006 -11.825537 -11.940507 -11.957308 -12.111462
